qtype,question,qcode,group,ID,Nametag,Correct,E1,Diff,C1,GC1,E2,C2,Mostaccurate,AEE1i,AEE2i,Ii,Prediction,Instruct
stocks,Twitter,22,169,46586,3,28,180,6,3,5,100,4,4,152,72,1,5,0
stocks,Twitter,22,169,43264,4,28,100,5,3,4,100,4,3,72,72,0,4,0
stocks,Twitter,22,169,51413,5,28,280,6,2,3,100,6,4,252,72,1,7,0
stocks,Twitter,22,170,49446,1,28,175,4,5,5,175,6,1,147,147,0,6,0
stocks,Twitter,22,170,46514,2,28,180,5,5,5,180,5,1,152,152,0,4,0
stocks,Twitter,22,170,593,3,28,130,6,2,7,175,5,1,102,147,0,6,0
stocks,Twitter,22,170,50499,4,28,500,4,4,4,180,4,1,472,152,1,5,0
stocks,Twitter,22,170,45667,5,28,250,4,5,2,250,4,1,222,222,0,4,0
stocks,Twitter,22,171,51449,1,28,100,6,4,6,100,4,2,72,72,0,4,1
stocks,Twitter,22,171,48497,2,28,100,7,1,5,100,1,1,72,72,0,5,1
stocks,Twitter,22,171,45801,3,28,300,6,1,5,100,5,1,272,72,1,6,1
stocks,Twitter,22,172,47082,1,28,150,3,5,4,160,4,2,122,132,0,5,1
stocks,Twitter,22,172,44723,2,28,170,5,2,6,160,6,1,142,132,1,6,1
stocks,Twitter,22,173,49762,1,28,75,5,4,6,75,5,3,47,47,0,5,1
stocks,Twitter,22,173,50235,2,28,100,6,4,7,80,6,4,72,52,1,5,1
stocks,Twitter,22,173,51239,3,28,250,3,5,5,75,5,4,222,47,1,7,1
stocks,Twitter,22,173,46670,4,28,70,4,6,5,70,6,1,42,42,0,6,1
stocks,Twitter,22,174,46408,1,28,60,7,1,5,25,2,4,32,3,1,6,1
stocks,Twitter,22,174,50152,2,28,27,5,2,3,25,4,4,1,3,0,5,1
stocks,Twitter,22,174,49650,3,28,65,7,1,5,25,5,4,37,3,1,5,1
stocks,Twitter,22,174,45675,4,28,23,6,2,6,25,5,2,5,3,1,5,1
stocks,Twitter,22,175,38914,1,28,250,6,2,5,125,2,4,222,97,1,5,1
stocks,Twitter,22,175,51613,2,28,220,6,2,4,17,2,4,192,11,1,5,1
stocks,Twitter,22,175,51586,3,28,225,6,3,6,85,2,4,197,57,1,5,1
stocks,Twitter,22,175,44142,4,28,20,4,4,6,30,3,3,8,2,1,3,1
stocks,Twitter,22,176,43119,1,28,32,4,5,5,29,5,3,4,1,1,5,1
stocks,Twitter,22,176,43395,2,28,100,6,3,6,29,6,3,72,1,1,7,1
stocks,Twitter,22,176,43082,3,28,28,4,4,5,29,5,1,0,1,0,5,1
stocks,Twitter,22,176,34872,4,28,40,5,3,5,30,6,3,12,2,1,6,1
stocks,Twitter,22,177,44869,1,28,150,6,3,5,103,5,4,122,75,1,5,1
stocks,Twitter,22,177,49084,2,28,125,5,5,5,103,5,4,97,75,1,4,1
stocks,Twitter,22,177,51445,3,28,140,5,2,4,104,2,2,112,76,1,5,1
stocks,Twitter,22,177,51417,4,28,113,4,4,4,103,6,2,85,75,1,5,1
stocks,Twitter,22,177,49110,5,28,80,5,3,5,100,4,4,52,72,0,5,1
stocks,Twitter,22,178,51623,1,28,147,5,4,2,82,5,3,119,54,1,6,1
stocks,Twitter,22,178,35041,2,28,150,4,6,1,150,7,1,122,122,0,4,1
stocks,Twitter,22,178,48346,3,28,67,7,1,5,67,1,3,39,39,0,4,1
stocks,Twitter,22,178,48774,4,28,180,5,4,6,100,4,3,152,72,1,5,1
stocks,Twitter,22,178,47169,5,28,30,5,3,2,50,4,1,2,22,0,4,1
stocks,Twitter,22,179,46627,1,28,20,5,3,4,20,4,3,8,8,0,5,1
stocks,Twitter,22,179,50055,2,28,500,6,1,7,20,5,3,472,8,1,6,1
stocks,Twitter,22,179,47668,3,28,20,4,1,4,20,4,1,8,8,0,4,1
stocks,Twitter,22,179,49594,4,28,500,4,4,4,20,4,4,472,8,1,4,1
stocks,Twitter,22,180,40357,1,28,200,7,5,5,75,4,4,172,47,1,7,1
stocks,Twitter,22,180,46221,2,28,50,5,3,1,50,5,4,22,22,0,6,1
stocks,Twitter,22,180,49790,3,28,250,5,2,6,60,3,4,222,32,1,4,1
stocks,Twitter,22,180,51086,4,28,54,5,3,3,50,3,4,26,22,1,4,1
stocks,Twitter,22,181,28340,1,28,100,4,4,5,65,5,3,72,37,1,5,1
stocks,Twitter,22,181,48897,2,28,187,5,2,5,62,6,3,159,34,1,7,1
stocks,Twitter,22,181,44254,3,28,35,4,4,4,62,4,2,7,34,0,5,1
stocks,Twitter,22,181,46026,4,28,250,5,2,5,60,7,3,222,32,1,6,1
stocks,Twitter,22,182,51644,1,28,115,4,5,1,115,4,5,87,87,0,4,1
stocks,Twitter,22,182,46179,2,28,150,7,1,7,115,6,1,122,87,1,5,1
stocks,Twitter,22,182,41302,3,28,77,6,2,6,102,5,1,49,74,0,5,1
stocks,Twitter,22,182,48276,4,28,200,7,1,7,100,3,1,172,72,1,6,1
stocks,Twitter,22,183,43023,1,28,55,6,2,5,90,2,2,27,62,0,5,1
stocks,Twitter,22,183,51003,2,28,27,3,5,5,80,4,4,1,52,0,3,1
stocks,Twitter,22,183,46402,3,28,25,5,5,5,80,5,2,3,52,0,5,1
stocks,Twitter,22,183,50170,4,28,109,5,3,5,110,3,2,81,82,0,4,1
stocks,Twitter,22,184,51297,1,28,200,6,1,5,100,3,3,172,72,1,5,1
stocks,Twitter,22,184,48905,2,28,53,6,1,3,95,1,1,25,67,0,5,1
stocks,Twitter,22,184,36251,3,28,100,4,1,4,110,4,2,72,82,0,5,1
stocks,Twitter,22,185,45867,1,28,70,5,3,5,80,3,3,42,52,0,5,1
stocks,Twitter,22,185,50129,2,28,200,7,1,1,175,3,3,172,147,1,5,1
stocks,Twitter,22,185,51333,3,28,200,5,4,6,120,3,4,172,92,1,5,1
stocks,Twitter,22,185,51516,4,28,120,4,4,3,120,4,3,92,92,0,5,1
stocks,Twitter,22,186,51504,1,28,280,6,2,5,350,3,2,252,322,0,5,1
stocks,Twitter,22,186,45580,2,28,375,5,3,5,375,5,1,347,347,0,4,1
stocks,Twitter,22,186,44725,3,28,180,5,5,5,325,6,1,152,297,0,6,1
stocks,Twitter,22,186,16387,4,28,375,3,6,4,375,6,3,347,347,0,5,1
stocks,Twitter,22,187,47343,1,28,40,5,5,6,34,6,4,12,6,1,6,1
stocks,Twitter,22,187,51020,2,28,130,5,4,6,33,5,4,102,5,1,7,1
stocks,Twitter,22,187,51103,3,28,38,6,1,5,34,5,4,10,6,1,5,1
stocks,Twitter,22,187,49915,4,28,26,3,6,5,34,7,1,2,6,0,7,1
stocks,Twitter,22,188,50196,1,28,20,4,4,5,30,5,1,8,2,1,4,1
stocks,Twitter,22,188,51411,2,28,80,4,5,5,40,7,3,52,12,1,7,1
stocks,Twitter,22,188,46165,3,28,45,4,5,6,40,6,1,17,12,1,4,1
stocks,Twitter,22,188,47434,4,28,40,3,4,5,40,5,1,12,12,0,4,1
stocks,Twitter,22,189,51550,1,28,55,6,1,2,55,1,3,27,27,0,4,1
stocks,Twitter,22,189,46070,2,28,19,3,5,1,20,6,2,9,8,1,4,1
stocks,Twitter,22,189,51431,3,28,50,6,2,5,45,2,1,22,17,1,5,1
stocks,Twitter,22,189,48927,4,28,110,7,7,2,75,2,1,82,47,1,4,1
stocks,Twitter,22,190,51341,1,28,80,5,5,7,20,6,2,52,8,1,6,1
stocks,Twitter,22,190,45632,2,28,35,7,1,3,35,5,1,7,7,0,4,1
stocks,Twitter,22,190,48061,3,28,60,5,5,7,20,6,2,32,8,1,6,1
stocks,Twitter,22,190,47565,4,28,160,5,2,6,20,7,2,132,8,1,7,1
stocks,Twitter,22,191,46161,1,28,150,5,3,6,150,5,4,122,122,0,4,1
stocks,Twitter,22,191,45394,2,28,200,6,1,7,150,3,4,172,122,1,6,1
stocks,Twitter,22,191,49694,3,28,24,5,3,4,36,4,4,4,8,0,5,1
stocks,Twitter,22,191,46730,4,28,150,4,4,4,150,5,5,122,122,0,4,1
stocks,Twitter,22,192,49056,1,28,450,5,3,3,300,4,3,422,272,1,5,1
stocks,Twitter,22,192,50133,2,28,100,6,3,4,200,2,3,72,172,0,5,1
stocks,Twitter,22,192,44785,3,28,300,5,4,4,400,4,1,272,372,0,5,1
stocks,Twitter,22,192,51250,4,28,120,7,1,5,100,1,2,92,72,1,4,1
